id,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
43f3902acf63c08c3f3804c128c9f5d3,85.621,306,26200.026,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
7b9b48202663b65940661c4f7561c10e,83.934,305,25599.87,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
81b1f2c8315a0874e5efa8a495fe9872,80.952,315,25499.88,Rhodophyta,Florideophyceae,Gigartinales,Dicranemataceae,Dicranema,Dicranema,MIDORI
8ea45890df7ca4c98c75467f5b101ecb,82.166,314,25800.124,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Didymosphenia,Didymosphenia,MIDORI
9daa464fe09556526dc9a29ee5b28f06,91.205,307,27999.935,Haptophyta,class,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis,MIDORI
b70a019bd554c2a0eb404ec7429743d4,88.462,312,27600.144,Phaeophyceae,Phaeophyceae,Sphacelariales,Sphacelariaceae,Battersia,Battersia,MIDORI
e9627d48228749ab1dbf06bd7bd95388,100,313,31300,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria,Holothuria,MIDORI
f82bdeaf576d026a9d83bd0805687145,89.423,312,27899.976,Rhodophyta,Florideophyceae,Colaconematales,Colaconemataceae,Colaconema,Colaconema,MIDORI
14dd192065e826dff517d8794de34d3f,81.789,313,25599.957,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
618d491556c08124c23bce283ff3ec26,83.172,309,25700.148,Phaeophyceae,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyotopsis,Dictyotopsis,MIDORI
6af38dc1839db244bae0a1af2d26f963,82.468,308,25400.144,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
970eb64a241a4b5240f8c3e5208b13d7,85.669,314,26900.066,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Mayamaea,Mayamaea,MIDORI
abff33753aadce7cf01f7dd3c659f324,81.579,304,24800.016,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,genus,NA,MIDORI
b6a5b062be9a775193972eadf397c1b0,80.503,318,25599.954,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella,Tryblionella,MIDORI
bab75e6d132ab34b7743dae270e55b10,88.818,313,27800.034,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma,MIDORI
c7b4a4886446a697b23ee4beb00a40c1,86.262,313,27000.006,Rhodophyta,Florideophyceae,Hapalidiales,Mesophyllumaceae,Mesophyllum,Mesophyllum,MIDORI
cc4414aebe516c3891bc75a44ed1c7e9,83.333,312,25999.896,Arthropoda,Insecta,Lepidoptera,Tortricidae,Decodes,Decodes,MIDORI
e2a122aefa934cd7f9205498e5a54b98,82.965,317,26299.905,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Apoglossum,Apoglossum,MIDORI
e9d6aacd591e3acb8f2898edb55400e6,80.592,304,24499.968,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Tiffaniella,Tiffaniella,MIDORI
1989f0a0c4aebb5410cc0928be4fb512,94.872,312,29600.064,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
2fd2ab5140e79b76498393381d3b0faa,83.333,300,24999.9,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
6ad8f38df9d6bd052e368fe7ea04cbde,96.154,312,30000.048,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
acfc02636a65ea5dc09ef7515cc62772,82.484,314,25899.976,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Zischkaia,Zischkaia,MIDORI
b44febeb0c408e31623d29a5998f65e8,80,315,25200,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
e72fdc68dda2a2b69ea2a8d9379d2129,83.601,311,25999.911,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
f6601889a075ea091ecfc5771cfaec1e,84.345,313,26399.985,Oomycota,class,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces,MIDORI
04b5c36fbc5d17827da0512d19faca8b,82.736,307,25399.952,Arthropoda,Malacostraca,Amphipoda,family,NA,NA,MIDORI
23b374832ea38bd41ac63cb82c102642,85.256,312,26599.872,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
6f454490ec2a428c8357c309254109e5,80.952,315,25499.88,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila,MIDORI
7b0b4d7727752e92f56fb66577bb1cb4,83.121,314,26099.994,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,Aphelochaeta,MIDORI
d103b4bc34d925472bc4f74913b44500,84.494,316,26700.104,Rhodophyta,Florideophyceae,Gigartinales,Hypneaceae,Hypnea,Hypnea,MIDORI
defb6b18c9a2eec833bce209f16d5fd3,80.064,311,24899.904,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Scherotheca,Scherotheca,MIDORI
24325d352468a54dfaf86397274d142e,82.109,313,25700.117,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
35a958ee18f0364b8a2b55630253fa93,96.774,310,29999.94,Chaetognatha,class,NA,NA,NA,NA,MIDORI
35f1a6ffe5d95dca4b9582bd7183a144,93.291,313,29200.083,Rhodophyta,Florideophyceae,Rhodymeniales,Champiaceae,Champia,Champia,MIDORI
709d7fc2b062c0ae9b14d32aa4b74a9f,97.125,313,30400.125,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Symplegma,Symplegma,MIDORI
81f8dc7cd10b30450a4949cf31dcdd8e,83.654,312,26100.048,Phaeophyceae,Phaeophyceae,Fucales,Seirococcaceae,Cystosphaera,Cystosphaera,MIDORI
85bf96593074612dbb37a6fb75088ddc,93.75,304,28500,Mollusca,Bivalvia,Ostreida,Ostreidae,Dendostrea,Dendostrea,MIDORI
c36d2b8708ab2aeff20f266c25eacf12,83.113,302,25100.126,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
fdfd2ca7b4268d4b66f460bc084377a5,100,313,31300,Annelida,Polychaeta,Phyllodocida,Nephtyidae,genus,NA,MIDORI
3d79c2cf73881dacb01b3927e6bbc863,100,304,30400,Mollusca,Bivalvia,Ostreida,Ostreidae,Planostrea,Planostrea,MIDORI
5dee66b7c4cf084a51a3fb5e731f0016,80.328,305,24500.04,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
7c615fef1cdbc6555d63814de3ff6df4,87.781,311,27299.891,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis,Placoneis,MIDORI
9191fbf4ae5bca509cde7fa58413ef87,88.026,309,27200.034,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
9b10977a5af284039b9ce25bf3930e17,80.464,302,24300.128,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia,MIDORI
a0b259b033c51f43cdc8a825a45ed63b,96.785,311,30100.135,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
a5eebb3ae37b0935647ec778b8dcc419,87.179,312,27199.848,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
ef88b60516157b25dc624d72256f8835,89.355,310,27700.05,Rhodophyta,Florideophyceae,Peyssonneliales,family,NA,NA,MIDORI
fe431945cc6a4ec99a87b217465afe8f,89.32,309,27599.88,Entoprocta,class,order,Barentsiidae,Barentsia,Barentsia,MIDORI
1ecbaaeec6c8d013705ba759a8858413,84.762,315,26700.03,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce,MIDORI
2aab719e810ac3c28cf0fa1b7ed070c1,82.468,308,25400.144,Platyhelminthes,Rhabditophora,Polycladida,Ilyplanidae,Zygantroides,Zygantroides,MIDORI
3339c7e0267ab79e6de5af71cd28c4c1,87.5,312,27300,Rhodophyta,Florideophyceae,Corallinales,Spongitidaceae,Spongites,Spongites,MIDORI
537fed69543c72992d7a160a34fbfd6e,91.503,306,27999.918,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
7dc6e13d4bf786abf79d5ef567f534e1,100,313,31300,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon,MIDORI
8a7df0b3141dbe5759a0e682a72c1a91,81.587,315,25699.905,Arthropoda,Insecta,Lepidoptera,Saturniidae,Copaxa,Copaxa,MIDORI
a6e513c5cd72ef2b629bff2367d1ee52,99.038,312,30899.856,Annelida,Polychaeta,Spionida,Spionidae,Boccardiella,Boccardiella,MIDORI
af374629b6b74dbb179bbd8adb1540ef,82.803,314,26000.142,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Didymosphenia,Didymosphenia,MIDORI
dfd98f7a4d5ad40099f0b079d0f53f3d,99.035,311,30799.885,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
f4dbee30cbe1802e6e62ce08ebe2840f,100,313,31300,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,MIDORI
115e8168b20048b577e3d85260b22ad3,99.681,313,31200.153,Rhodophyta,Florideophyceae,Gigartinales,Caulacanthaceae,Caulacanthus,Caulacanthus,MIDORI
5959764a696958b725a1e7b5c431d7d6,98.722,313,30899.986,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma,MIDORI
5f1a847a4b57f81e4ab0599da95bf78b,88.141,312,27499.992,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira,MIDORI
7768ed0b58b8272b51e42091de04b5f9,100,303,30300,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,Ostrea,MIDORI
7bdb5c08941c267d87ab440b54ea5ae9,99.361,313,31099.993,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus,MIDORI
7eec13cbd50905766b6376a530955f3f,89.457,313,28000.041,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
8a96b5bb887bcf8b8505ef0f3f936054,88.854,314,27900.156,Rhodophyta,Florideophyceae,Gigartinales,family,Opuntiella,Opuntiella,MIDORI
a6ba98732a1dee9d2d6647c1d5c14ed0,81.013,316,25600.108,Arthropoda,Insecta,Lepidoptera,Cossidae,Endoxyla,Endoxyla,MIDORI
c03c32d7f0132062924613b314019a6f,100,313,31300,Haptophyta,class,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,Gephyrocapsa,MIDORI
c8594d433c006681cb0cdbc4d52a21f6,82.372,312,25700.064,Bryozoa,Gymnolaemata,Cheilostomatida,Lanceoporidae,Calyptotheca,Calyptotheca,MIDORI
c9079bcd942052696364e2263c61798b,90.939,309,28100.151,Arthropoda,Malacostraca,Decapoda,Alpheidae,genus,NA,MIDORI
caf806dd2e1d45a69134c0ccf41b21f2,80.731,301,24300.031,Arthropoda,Insecta,Diptera,Mycetophilidae,Trichonta,Trichonta,MIDORI
49d2c5c0526952e7ad93bada97851da9,90.127,314,28299.878,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Nemacystus,Nemacystus,MIDORI
4bd1303883940b1c644c790305096eaf,90.615,309,28000.035,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Streblocladia,Streblocladia,MIDORI
5dc1b79d1061d20a3752e8d63949678b,83.974,312,26199.888,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis,MIDORI
5dce45f60edca8d6792c3410eadd8de3,92.787,305,28300.035,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus,MIDORI
768f27095759cc3e970316c1057145e2,82.428,313,25799.964,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
7fae2825a7af850097716c2a0865472d,81.553,309,25199.877,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
843bbf04e53d2a46ecef601bf9380466,80.064,311,24899.904,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
87d4c4e5f8476d5516e8e542b721dc42,90.675,311,28199.925,Porifera,Demospongiae,Dictyoceratida,family,NA,NA,MIDORI
8b47d2bb5578e9e5317298405c0d3c2b,95.484,310,29600.04,Chaetognatha,class,NA,NA,NA,NA,MIDORI
8bc9c743f9de674009abf0a4bf828002,82.295,305,25099.975,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella,MIDORI
d1fda26925dc4d3cb3c69b296efdbf23,90.523,306,27700.038,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus,MIDORI
d8e90321e46140daf6a1134efd46d5d9,100,313,31300,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus,MIDORI
39c882e5c3e1dd4a0e55726c926f4dd3,92.013,313,28800.069,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Lithothamnion,Lithothamnion,MIDORI
5008d527ed21de7290ffda3c2ab61c5c,89.137,313,27899.881,Rhodophyta,Florideophyceae,Colaconematales,Colaconemataceae,Colaconema,Colaconema,MIDORI
5aa3357d7a5cd7d55641ade15d018563,83.766,308,25799.928,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
5b83be8884718e4af4da748d75359e7f,95.833,312,29899.896,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris,MIDORI
6a52566221756808cb2c04cc96f75a01,85.623,313,26799.999,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
733c14a90337c70544f9e4c6163ee710,82.051,312,25599.912,Annelida,Polychaeta,Terebellida,Terebellidae,genus,NA,MIDORI
77693d782ec3a8c8105f32dada389e58,84.395,314,26500.03,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
9922cf7f5d20a1a0215270c6b60da43a,82.051,312,25599.912,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Cylindropsyllus,Cylindropsyllus,MIDORI
9b44b9747660e87b4fc4236cd18a6311,100,313,31300,Porifera,Demospongiae,Chondrillida,Chondrillidae,Chondrilla,Chondrilla,MIDORI
a86c7add1c70ddf5286c8af9547a2caa,85.948,306,26300.088,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
e1093641e959d5e4e03db08a3f5c0101,96.795,312,30200.04,Porifera,Demospongiae,Biemnida,Biemnidae,Biemna,Biemna,MIDORI
f8aac779410a67b60994b88b3fd1b1dc,81.789,313,25599.957,Mollusca,Gastropoda,Stylommatophora,Charopidae,Pseudallodiscus,Pseudallodiscus,MIDORI
fac50e17140a27bb5dd6a014c7dea2e6,90.909,308,27999.972,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
fb6a8c0c335d2ddb04f359f79ecd01ce,85.032,314,26700.048,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Apophysomyces,Apophysomyces,MIDORI
11419225d0f0b60387add700532dc7e6,91.374,313,28600.062,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
12db77c234b07d4c83a403ccbcea5d74,91.026,312,28400.112,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
46e6b4ecf538bfbf5174cea23fccd6b9,99.361,313,31099.993,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus,MIDORI
57352714040b199cea6e7cbbc90fa6ba,89.103,312,27800.136,Rhodophyta,Florideophyceae,Colaconematales,Colaconemataceae,Colaconema,Colaconema,MIDORI
7131293579860581468d56db6c2674f3,89.103,312,27800.136,Rhodophyta,Florideophyceae,Corallinales,family,NA,NA,MIDORI
909e541a550274c00bf35f2166f3eb23,87.22,313,27299.86,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
94c4aa167ff30a3d35e20abf1e2e39db,80.323,310,24900.13,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,Cerebratulus,MIDORI
e8574977f00d4a79a223a1000d8d865b,88.065,310,27300.15,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata,MIDORI
eeafd819ac2db7914bd9bb3a8d36750d,81.373,306,24900.138,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Symplegma,Symplegma,MIDORI
29eb109c41044e2df96dd2c6876aa269,80,315,25200,Annelida,Clitellata,Enchytraeida,Enchytraeidae,genus,NA,MIDORI
3c81323bc368a794a15c5fcbad26c725,82.857,315,26099.955,Discosea,class,Himatismenida,Cochliopodiidae,Ovalopodium,Ovalopodium,MIDORI
850dfe8e16cb56c34d646c601a622587,92.949,312,29000.088,Rhodophyta,Florideophyceae,Gigartinales,Acrotylaceae,Acrotylus,Acrotylus,MIDORI
dab53f7c253e176f084f81261fa1dd7a,90.096,313,28200.048,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
f962dc28be8f558e3e5c2066d9fa3101,82.222,315,25899.93,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella,MIDORI
12d5ba5e0c424be06a56397cdf5a7920,82.951,305,25300.055,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
45b95ffc7516bb4483b3d3bb98773ac0,80.984,305,24700.12,Arthropoda,Insecta,Lepidoptera,Hesperiidae,genus,NA,MIDORI
4d4b0eb1185d81d584696f76b0be6483,85.209,311,26499.999,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus,MIDORI
4f589a3739a8316bf3148d2fa45c16aa,87.22,313,27299.86,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia,MIDORI
5bc91552e51f956f60f125da4c26716e,88.782,312,27699.984,Porifera,Demospongiae,Verongiida,Aplysinidae,Verongula,Verongula,MIDORI
7970c2612abb9f0d38cc3c8e6a47b7bc,95.833,312,29899.896,Annelida,class,NA,NA,NA,NA,MIDORI
8b979678c82f41840c9804a837061449,82.109,313,25700.117,Phaeophyceae,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyotopsis,Dictyotopsis,MIDORI
8ec97c3dbee0c9bb283964d2cd1c3632,86.601,306,26499.906,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
a41901d44278daaa967797a140df7006,81.518,303,24699.954,Oomycota,class,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces,MIDORI
a8dcfb1ab857f9d481447f005971aa71,86.943,314,27300.102,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Lithophyllum,Lithophyllum,MIDORI
ba684fb7ab45cf1238b73ce9cbc60230,91.987,312,28699.944,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Amphiroa,Amphiroa,MIDORI
da0a14a4190611769443903ba9621253,99.681,313,31200.153,Porifera,Demospongiae,Suberitida,Suberitidae,genus,NA,MIDORI
00759b51a936cf148b2c678a54b1588e,82.201,309,25400.109,Bryozoa,Gymnolaemata,Cheilostomatida,Lanceoporidae,Calyptotheca,Calyptotheca,MIDORI
0294007da523cfb6474bd0d0f89730c6,84.615,312,26399.88,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
06bba11027cb68308b15be70ceee5b20,80.392,306,24599.952,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Mixodetis,Mixodetis,MIDORI
440770edf3295d26c941104755e831be,88.179,313,27600.027,Rhodophyta,Florideophyceae,Gigartinales,Acrotylaceae,Antrocentrum,Antrocentrum,MIDORI
822f662849c1df898b9473d441ac06c3,83.923,311,26100.053,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,genus,NA,MIDORI
8bd3d0b8f2960edb09e14cf87cce736f,90.415,313,28299.895,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarconema,Sarconema,MIDORI
e0af2ad063b5aa75ff5f3f101de03e9c,90.415,313,28299.895,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Porolithon,Porolithon,MIDORI
e1c4e16a2eef9cf148bf1c02c4544ba5,82.857,315,26099.955,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
ef2a5f7902d911b80ee27f8ea561e6ce,85.342,307,26199.994,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
162c2b43a4a96be53c3d572462e845a1,93.91,312,29299.92,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
4813cd3a38788890f1cca713d5030ce9,80.719,306,24700.014,Arthropoda,Insecta,Lepidoptera,Tineidae,genus,NA,MIDORI
4eea513aaca56b6edc504105eb98d0db,84.314,306,25800.084,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
630ffb5c5ce7b5ed544af4ecad66b929,86.262,313,27000.006,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Tenellia,Tenellia,MIDORI
75d80a528c749176a9bf36319d6c33ae,83.706,313,26199.978,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Lomentaria,Lomentaria,MIDORI
83b3f5a39d13e25b695ac14f1040eb65,87.055,309,26899.995,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
ae4bd9dd3a04379d524872677738b6e9,80,300,24000,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
b3261f467e3ac2b159cfab77c68febc0,99.042,313,31000.146,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus,MIDORI
c2e812def8677cc53ba0ec5f08e76b14,80.968,310,25100.08,Platyhelminthes,Rhabditophora,Polycladida,Plehniidae,Paraplehnia,Paraplehnia,MIDORI
da95cde070fb4ba4ba1389e7a1759046,97.756,312,30499.872,Phaeophyceae,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Colpomenia,Colpomenia,MIDORI
0dd4703b4b6a98b25cf28d80c809912c,85.437,309,26400.033,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
5210f580da05167d04af56dcaeb921f2,83.388,307,25600.116,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
86edfb681ad5496aead9d0c377a8a89e,81.329,316,25699.964,Arthropoda,Insecta,Lepidoptera,Noctuidae,Schinia,Schinia,MIDORI
9051f37611177f6db86ebc82ddd0000d,93.61,313,29299.93,Rhodophyta,Florideophyceae,Gigartinales,Rhizophyllidaceae,Contarinia,Contarinia,MIDORI
9927383479ea5f5c441ff6fb2272d849,80.757,317,25599.969,Arthropoda,Insecta,Lepidoptera,Noctuidae,genus,NA,MIDORI
99ab5dd1807f30f55aebff3d05833880,86.538,312,26999.856,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus,MIDORI
a034724e2cb7c6ade1b1e2203db59fc7,80.064,311,24899.904,Mollusca,Bivalvia,Galeommatida,Montacutidae,Montacutona,Montacutona,MIDORI
a28d996d5c2cbf18e96c9df953bc98da,86.513,304,26299.952,Porifera,Demospongiae,Biemnida,family,Rhabderemia,Rhabderemia,MIDORI
cb3a4e1fcd9bb68a3a01750874db3faa,87.859,313,27499.867,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia,MIDORI
e285ea0da553f04e87a4d8b156bdc6ba,82.484,314,25899.976,Bacillariophyta,Bacillariophyceae,Cocconeidales,Cocconeidaceae,Cocconeiopsis,Cocconeiopsis,MIDORI
e894ed54f16d2384b2cd96939193f1e3,84.665,313,26500.145,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
ee069cad1bf72ca6d9c30d6bf1c80356,94.569,313,29600.097,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia,MIDORI
f9b30d11ad8bc74003626053734a8fbe,80.782,307,24800.074,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
43df680d97b44eeff2a26434bace7457,85.574,305,26100.07,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia,MIDORI
5be020cb14aa5b6af34fd26e3ab33c2a,91.054,313,28499.902,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Kapraunia,Kapraunia,MIDORI
6c521c2f6c772a91a458e2ca201c2f55,94.551,312,29499.912,Mollusca,Gastropoda,Trochida,Trochidae,Monodonta,Monodonta,MIDORI
bf15bf2635a0196bcf6f149d6ce669b8,82.315,311,25599.965,Nemertea,class,NA,NA,NA,NA,MIDORI
d2acbf756ae6d2224718da3fdea87152,88.562,306,27099.972,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
d77e1bb4d611fb141103fc7fc3bd8192,83.442,308,25700.136,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,Copidognathus,MIDORI
eb4663c6823a3362d8272f046feb098b,83.442,308,25700.136,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
2568c3c4650ea662c34220d64f60d364,80.968,310,25100.08,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Chordaria,Chordaria,MIDORI
343bf250be3a987502597e98803178cc,83.007,306,25400.142,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
393e2071e5641e37be95102f7de416ba,88.35,309,27300.15,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Naticarius,Naticarius,MIDORI
5505d0522dd4204af339f0a74c6da09e,85.852,311,26699.972,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium,MIDORI
66e23470c4091ef84f6a99fa9da9a72c,80.263,304,24399.952,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium,MIDORI
8e3b121939545777ad179ba6e5be4953,99.361,313,31099.993,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Maracarus,Maracarus,MIDORI
a434f445109051b4bf9addf5db5db5e3,94.231,312,29400.072,Phaeophyceae,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Colpomenia,Colpomenia,MIDORI
be20f9b13a6bf02ab0977edd9409ef3d,86.581,313,27099.853,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,Eucampia,MIDORI
d9112082bfb57c079190fbbb5ca88779,84.026,313,26300.138,Annelida,Polychaeta,order,Dinophilidae,Dimorphilus,Dimorphilus,MIDORI
