id,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db,phylumID,classID,speciesID
48845b24745ae3cac3f4ab052c213811,90.228,307,27699.996,Mollusca,Gastropoda,NA,Placobranchidae,Elysia,Elysia_sugashimae,SHELBY,NA,NA,NA
4cede341ca38ef5abd7464157c31e093,88.782,312,27699.984,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_dimorphus,SHELBY,NA,NA,NA
4e1ff7c572300a371ef510ed2b8e47e2,82.581,310,25600.11,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,Ceratopogonidae_sp._BIOUG25052-G11,SHELBY,NA,NA,NA
51fd9c8ed732a4f494f7a069bc4ebebb,85.577,312,26700.024,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_HK05,SHELBY,NA,NA,NA
5210412a34b2eb1cecaad31761c7d92f,81.388,317,25799.996,Arthropoda,Insecta,Diptera,Muscidae,Spilogona,Spilogona_bifimbriata,SHELBY,NA,NA,NA
527b3861ec371cb87239039b93ae6d19,80.667,300,24200.1,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra_vulgaris,SHELBY,NA,NA,NA
554ad8ef333296da244b5552300b1fac,84.395,314,26500.03,Arthropoda,Malacostraca,Decapoda,Xanthidae,Galene,Galene_bispinosa,SHELBY,NA,NA,NA
56212faa673a76eee464e1c479227b3e,88.673,309,27399.957,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus,Tubulanus_lutescens,SHELBY,NA,NA,NA
5e0fd5a7f9a6e898cc582ff2f1412622,81.728,301,24600.128,Arthropoda,Insecta,Neuroptera,Chrysopidae,Pseudomallada,Pseudomallada_cognatellus,SHELBY,NA,NA,NA
66ef3245561527f8d5e255b92f951e6b,81.15,313,25399.95,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Praya,Praya_dubia,SHELBY,NA,NA,NA
686a6187e88497107058c3b82ca6026e,96.04,303,29100.12,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,Microporella_HK01,SHELBY,NA,NA,NA
69fdb8712fe066c8af675111fe43e812,83.333,312,25999.896,Mollusca,Gastropoda,NA,Boselliidae,Bosellia,Bosellia_mimetica,SHELBY,NA,NA,NA
7dd333ab2ed2ad51b654f7bd3d92ce65,90.735,313,28400.055,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY,NA,NA,NA
87242fb1da5df9458ef1cf28a1b00097,93.61,313,29299.93,Mollusca,Gastropoda,NA,Placobranchidae,Elysia,Elysia_abei,SHELBY,NA,NA,NA
87a694079905d0c9a778883ee1fd7852,98.403,313,30800.139,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus,Chicoreus_brunneus,SHELBY,NA,NA,NA
87b9b32b6d08498ac7578a078ba44fcf,86.667,300,26000.1,Arthropoda,Crustacea,NA,NA,NA,Crustacea_environmental_sample,SHELBY,NA,NA,NA
882c7c49ac1ae164eab0c5ff159bce9c,89.137,313,27899.881,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,Halichondria_panicea,SHELBY,NA,NA,NA
a2866d1ed6962dd0737a8f03ec7d7c1a,88.854,314,27900.156,Mollusca,Gastropoda,Nudibranchia,Gymnodorididae,Gymnodoris,Gymnodoris_pseudobrunnea,SHELBY,NA,NA,NA
a3cc84111372f87f8abbff9a220e2e70,84.768,302,25599.936,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Neopetrosia,Neopetrosia_sp._s_JV-2018,SHELBY,NA,NA,NA
a8f64457ff82b8ccdacbe7082f698e67,100,312,31200,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,Modiolus_metcalfei,SHELBY,NA,NA,NA
ab65a72afe9a53c37884ce48b7bf4254,82.06,301,24700.06,Arthropoda,Insecta,Diptera,Phoridae,Megaselia,Megaselia_oligoseta,SHELBY,NA,NA,NA
ad7dd18dd86bb7e290018795f525afef,81.41,312,25399.92,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Exhippolysmata,Exhippolysmata_oplophoroides,SHELBY,NA,NA,NA
aea130680fea8b765cf22bf7e5f9e2e5,82.581,310,25600.11,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Amphicaryon,Amphicaryon_earnesti,SHELBY,NA,NA,NA
bd2a8d2b3cdad7aa03a2987a6e70aa32,82.803,314,26000.142,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Halacarellus,Halacarellus_sp._UFMG_170722,SHELBY,NA,NA,NA
bd8b19f2b9046f386bd5773c2f79dfff,82.848,309,25600.032,Platyhelminthes,Turbellaria,Polycladida,NA,NA,Polycladida_HK08,SHELBY,NA,NA,NA
c39ef787b1489d6ed4eaa55fdb9ddd2a,95.208,313,29800.104,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria_rugosa,SHELBY,NA,NA,NA
c6309ae77099b923aa3b3692bc52b723,84.639,319,26999.841,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_brasiliensis,SHELBY,NA,NA,NA
c9c8c61eed76b17cfa1db1a95bcced73,94.888,313,29699.944,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,Sagartiogeton_laceratus,SHELBY,NA,NA,NA
ca381f9a5911b67db5de2ef55dcd8bf6,99.681,313,31200.153,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_gracilis,SHELBY,NA,NA,NA
d0cb27ed6d0f65a25693110fc28d5dbc,83.819,309,25900.071,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY,NA,NA,NA
d32e796e1cfd2ffae9b2e8cc6b450cbd,100,313,31300,Mollusca,Gastropoda,Trochida,Tegulidae,Omphalius,Omphalius_rusticus,SHELBY,NA,NA,NA
d6cab42a2cd4d798e092af596bbc7d81,82.353,306,25200.018,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Oncomelania,Oncomelania_hupensis_hupensis,SHELBY,NA,NA,NA
d7017face98ff62d2d97eb4667a5ec02,80,315,25200,Arthropoda,Insecta,Hymenoptera,Formicidae,Melophorus,Melophorus_eumorphus,SHELBY,NA,NA,NA
e531d05db68f737e03969fedf6953431,85.621,306,26200.026,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora_grandicella,SHELBY,NA,NA,NA
e69ab56c1a20cc1ebd50f51b38757c27,81.126,302,24500.052,Arthropoda,Insecta,NA,NA,NA,NA,SHELBY,NA,NA,NA
e78cb9e783812f0e07ba9a16748f8962,81.388,317,25799.996,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,SHELBY,NA,NA,NA
ed09d70f4ac45a886ba937d61ee334b2,81.731,312,25500.072,Bryozoa,NA,NA,NA,NA,Bryozoa_HK03,SHELBY,NA,NA,NA
edbb0bb616acc23cd0e71c05393974d7,85.669,314,26900.066,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Tonicella,Tonicella_rubra,SHELBY,NA,NA,NA
ee3c4b58290ac5cedde6a9816944b9c9,81.388,317,25799.996,Placozoa,NA,NA,NA,NA,Placozoan_sp._BZ10101,SHELBY,NA,NA,NA
f3edafb019dba0d84466c54ede4312fc,81.23,309,25100.07,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Pseudochirella,Pseudochirella_obtusa,SHELBY,NA,NA,NA
f492a61689275f81ca76f4985c6a23a7,87.869,305,26800.045,Entoprocta,NA,NA,Barentsiidae,NA,Barentsiidae_HK01,SHELBY,NA,NA,NA
f6cf61d54e0a003934f7f579c25c51c2,80,315,25200,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula_vulgaris,SHELBY,NA,NA,NA
f8408917ac2233eed8f1e278aa1f8216,80.066,301,24099.866,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera_chlorophylla,SHELBY,NA,NA,NA
00f0c8e5c09a40a44eb5b71375041f01,86.218,312,26900.016,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_edwardsii_HK01,SHELBY,NA,NA,NA
01f6dd1716b6326ea99adbfbed6c77de,80.192,313,25100.096,Porifera,NA,NA,NA,NA,NA,SHELBY,NA,NA,NA
0420c8d61654b48af3ccc476da65cba7,83.828,303,25399.884,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,Aoroides_cf._columbiae_BCAMP0017,SHELBY,NA,NA,NA
056fee25291d640df85de073d16f88a8,100,313,31300,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius,Istigobius_diadema,SHELBY,NA,NA,NA
0d81d51c394fc1c9c67f4afbef8ca275,100,313,31300,Annelida,Polychaeta,Phyllodocida,Polynoidae,Halosydna,Halosydna_sp._YZ-2018,SHELBY,NA,NA,NA
14f0640d02da1ef4868d52dc3d3c8168,99.681,313,31200.153,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Ostracion,Ostracion_rhinorhynchos,SHELBY,NA,NA,NA
1558ab724f55114704c22bec52f7240c,93.269,312,29099.928,Cnidaria,Anthozoa,Ceriantharia,NA,NA,NA,SHELBY,NA,NA,NA
1cbd8092bb88b1f78f65dc577ffb7158,96.091,307,29499.937,Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Terschellingia,Terschellingia,SHELBY,NA,NA,NA
2124eadc7b3a887b142054a06def1a07,100,313,31300,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,Hydnophora_exesa,SHELBY,NA,NA,NA
24d00126f73f282a54d9388510b70c8d,80.719,306,24700.014,Onychophora,NA,NA,Peripatopsidae,Peripatopsis,Peripatopsis_sedgwicki,SHELBY,NA,NA,NA
26b37600b97990b7d5e9dbbdca69e170,84.665,313,26500.145,Arthropoda,Hexanauplia,Cyclopoida,NA,NA,Cyclopoida_sp._HE-126,SHELBY,NA,NA,NA
3bb4d2eef1ded90b899adcfe33978f2e,92,300,27600,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Berghia,Berghia_cf._salaamica_LC-2013,SHELBY,NA,NA,NA
3bcd6f527c99a384e9d1a7f0f6f97c78,88.35,309,27300.15,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,Polycera_capensis,SHELBY,NA,NA,NA
3c9c3cf0db69b4ebcd5e4d9ef7d9e2f2,82.051,312,25599.912,Arthropoda,Crustacea,NA,NA,NA,Crustacea_environmental_sample,SHELBY,NA,NA,NA
3d236c0d76c31c443f9f01c8a631c8f5,84.026,313,26300.138,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,Aoroides_sp._BCAMP0086,SHELBY,NA,NA,NA
3d74836e1edc44af8fa3713593c89eb9,80.392,306,24599.952,Arthropoda,Crustacea,NA,NA,NA,Crustacea_environmental_sample,SHELBY,NA,NA,NA
469e1c2c8107eb46668c8e081347bbc3,100,313,31300,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina_heteroloba,SHELBY,NA,NA,NA
4a9453e4099feb465f03ae0841ab76e4,100,304,30400,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,Isognomon_legumen,SHELBY,NA,NA,NA
4f3b262469d065230481f8742f94e9fd,81.21,314,25499.94,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,Phorbas_fictitius,SHELBY,NA,NA,NA
51c7d785218a12e96ec3eee3b238e940,81.15,313,25399.95,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,Harpacticoida_sp._BOLD:ACM2811,SHELBY,NA,NA,NA
5381b8d50609eaeb94fc532d068bb01c,84.244,311,26199.884,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida,Myrianida_convoluta,SHELBY,NA,NA,NA
542b599bb0eaa5615e873cf4137318a2,80.707,311,25099.877,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,Nerita_albicilla,SHELBY,NA,NA,NA
57699549380d78541c9ab7d276153e0d,83.062,307,25500.034,Arthropoda,Arachnida,Araneae,Salticidae,Soesilarishius,Soesilarishius_ruizi,SHELBY,NA,NA,NA
576fa15c4684470ebda1b042b00210ce,96.429,308,29700.132,Annelida,Polychaeta,Echiuroidea,Echiuridae,Thalassema,Thalassema_sp._RG-2015-2,SHELBY,NA,NA,NA
67d4c81009117d6db7c1fd953972e51e,80.731,301,24300.031,Arthropoda,Insecta,Hymenoptera,Braconidae,Zacremnops,Zacremnops_cressoni,SHELBY,NA,NA,NA
6a52c8d1392492813f448568973c7f1f,82.428,313,25799.964,Mollusca,Bivalvia,Veneroida,Lasaeidae,Salpocola,Salpocola_philippinensis,SHELBY,NA,NA,NA
6ff9e60c7eec412c1ea102ca4192a8b0,86.084,309,26599.956,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,NA,Phyllodocidae_sp._11BIOAK-1585,SHELBY,NA,NA,NA
74fcc5eacb021a426a63f1117de3a286,95.192,312,29699.904,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_edwardsii_HK02,SHELBY,NA,NA,NA
8162662b56d8cd88001e09d276123bbd,88.179,313,27600.027,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Cingula,Cingula_trifasciata,SHELBY,NA,NA,NA
84e716521177bddfb96148fe3ed0f427,95.513,312,29800.056,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Noumea,Noumea_simplex,SHELBY,NA,NA,NA
87fab48a2a732a696ba5facd9ab0a7c4,86.478,318,27500.004,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_brasiliensis,SHELBY,NA,NA,NA
8bc5b5fa7d9cab5d97cfd1cf72a20e99,97.749,311,30399.939,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_dichotoma,SHELBY,NA,NA,NA
909b83611854607b9b81f93cc643c2b6,82.667,300,24800.1,Arthropoda,Insecta,Diptera,Tachinidae,Itaplectops,Itaplectops_sp._n._5_MAS-2015,SHELBY,NA,NA,NA
938848857784e86979b4f635c6c28dc2,80.656,305,24600.08,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lumbriculus,Lumbriculus_variegatus,SHELBY,NA,NA,NA
969fe03a4e2928154352160e73c35d97,83,300,24900,Arthropoda,Insecta,Hemiptera,Cicadellidae,Empoasca,Empoasca_sp._BIOUG20479-A10,SHELBY,NA,NA,NA
971a8234f9a51a8f1c0996d2d8d2d126,82.965,317,26299.905,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_sp._MZUSP_3356,SHELBY,NA,NA,NA
9e70970abe476f0e14e6a07ad4cbec1d,82.792,308,25499.936,Annelida,NA,NA,NA,NA,Annelida_sp._BOLD:ACR1014,SHELBY,NA,NA,NA
a318f18b05886260ffa5a42dae9343e7,81.457,302,24600.014,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra_vulgaris,SHELBY,NA,NA,NA
a49f7feb26b102a95c18b4565fb05093,80.435,322,25900.07,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,SHELBY,NA,NA,NA
a50b9b5197883831399d52b2772ae3c8,83.121,314,26099.994,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aricia,Aricia_agestis,SHELBY,NA,NA,NA
a8e28d4e74c0c64b70554e298d5e3e65,93.891,311,29200.101,Arthropoda,Malacostraca,Decapoda,Diogenidae,Areopaguristes,Areopaguristes_HK01,SHELBY,NA,NA,NA
aa7bea6e184eb2bbf940e32b9f399118,80.38,316,25400.08,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,Microporella_sp._BLEED387,SHELBY,NA,NA,NA
ad048175342c9b09af2686a48c9bfffa,87.179,312,27199.848,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Nassarius,Nassarius_sp._733_LAG-2016,SHELBY,NA,NA,NA
af021e4dd8f2b416c95b9ebfd60b41fb,81.126,302,24500.052,Arthropoda,Insecta,NA,NA,NA,NA,SHELBY,NA,NA,NA
bcd3014ff86bbdea7db8ec4c675e9483,84.211,304,25600.144,Arthropoda,Crustacea,NA,NA,NA,Crustacea_environmental_sample,SHELBY,NA,NA,NA
bdfaa10f20570add9db5fadfa2b40c40,81.41,312,25399.92,Platyhelminthes,NA,Polycladida,NA,NA,Polycladida_sp._A,SHELBY,NA,NA,NA
bf30c17aedb10b58860efeb059084fa2,94.569,313,29600.097,Arthropoda,Insecta,Hemiptera,NA,NA,Hemiptera_sp._BIOUG03768-E03,SHELBY,NA,NA,NA
c2355473a7c8c48c51cb9a1a359bfbd4,87.908,306,26899.848,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia_sp._PWKOFNF,SHELBY,NA,NA,NA
c6c5b50d11951cc99e90d41f3b1cdf67,86.624,314,27199.936,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidiella,Aeolidiella_alderi,SHELBY,NA,NA,NA
c7a1cb1940929be6f2d0de32121be4ee,80.519,308,24799.852,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Noreppa,Noreppa_chromus_chromus,SHELBY,NA,NA,NA
c90e262c42e9c8f996afe9fdebd41af8,81.587,315,25699.905,Arthropoda,Arachnida,Araneae,Theridiidae,Anelosimus,Anelosimus_eximius,SHELBY,NA,NA,NA
c92433962ae5632a3c9b217ba4d3ba09,90.705,312,28299.96,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_folleata,SHELBY,NA,NA,NA
cc034e9a5659a8fed46115a614ecb9e4,80,315,25200,Nemertea,Palaeonemertea,Archinemertea,Cephalothricidae,Cephalothrix,Cephalothrix_sp._1_TCH-2015,SHELBY,NA,NA,NA
ce409cc2b8af8f46b9409fa53f6f6166,88.424,311,27499.864,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Parvocalanus,Parvocalanus_crassirostris,SHELBY,NA,NA,NA
d12e1f16241d7796d6859e6814981e39,81.25,304,24700,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopa,Chrysopa_formosa,SHELBY,NA,NA,NA
d165b01590338b292ea97ffdde66e337,88.424,311,27499.864,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_folleata,SHELBY,NA,NA,NA
d3b88c129956a9f9cd9f66b78d1066c8,80,305,24400,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY,NA,NA,NA
d55a740c3e969b1cb14bdee7b866bd5d,80.065,306,24499.89,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia,Amphisbetia_furcata,SHELBY,NA,NA,NA
d70883ae61a10158554d6a9bb3527796,82.484,314,25899.976,Porifera,Demospongiae,Desmacellida,Desmacellidae,Desmacella,Desmacella_cf._annexa_BELUM<GBR>_Mc4240,SHELBY,NA,NA,NA
d8883b69a0c7178cb2fe10e15efc7cc2,84.244,311,26199.884,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus_borealis,SHELBY,NA,NA,NA
d890efeaed162fdaebc4f61fff46e326,99.681,313,31200.153,Mollusca,Gastropoda,[unassigned]_Heterobranchia,Pyramidellidae,NA,Pyramidellidae_HK01,SHELBY,NA,NA,NA
de9567afd8a04249132d6863f34d1cd4,86.901,313,27200.013,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_imbricata,SHELBY,NA,NA,NA
e2b28c3b7f807c4742ab4dc0b967ad93,82.637,311,25700.107,Mollusca,Gastropoda,Littorinimorpha,Xenophoridae,Xenophora,Xenophora_solarioides,SHELBY,NA,NA,NA
e46b9ec63809083e0e272131929d0a23,93.93,313,29400.09,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Cuapetes,Cuapetes_HK01,SHELBY,NA,NA,NA
e56bfd1af50a304cec44fb0516259a47,96.785,311,30100.135,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Bestiolina,Bestiolina_sp._MW-2013,SHELBY,NA,NA,NA
ecc1b7d8b18e856b841942f964feb58d,82,300,24600,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,SHELBY,NA,NA,NA
ef3da8ff1b1736e27bb7cab58c323dc6,89.677,310,27799.87,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Dasella,Dasella_herdmaniae,SHELBY,NA,NA,NA
f1eed26ab14473d26e647297aca6375e,84.665,313,26500.145,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAX5147,SHELBY,NA,NA,NA
f7077828d218e8f81bd1c1a4447d3629,80.066,301,24099.866,Arthropoda,Arachnida,Araneae,Gnaphosidae,Herpyllus,Herpyllus_ecclesiasticus,SHELBY,NA,NA,NA
f9ddf861eabbe0702083f8339b6cbedc,87.22,313,27299.86,Nematoda,Chromadorea,Chromadorida,Chromadoridae,NA,Chromadoridae_sp._09PROBE-01551,SHELBY,NA,NA,NA
fa2a557833fe527824d616672200593f,95.847,313,30000.111,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,Phorbas_bihamiger,SHELBY,NA,NA,NA
ffc849c257e7a01de16bf283771ec52d,80.064,311,24899.904,Annelida,Clitellata,Haplotaxida,Naididae,Tubificoides,Tubificoides_brownae,SHELBY,NA,NA,NA
00799a54dde11cd3961918385b2d48fd,86.943,314,27300.102,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_sp._2_SL-2013,SHELBY,NA,NA,NA
1439c9e5d5d208f116f3597900fc136e,82.595,316,26100.02,Arthropoda,Insecta,Coleoptera,Cerambycidae,Euseboides,Euseboides_matsudai_matsudai,SHELBY,NA,NA,NA
152e08a7a6a9d37e06e5fffa5ba71d9d,82.278,316,25999.848,Arthropoda,Insecta,Diptera,Chironomidae,Limnophyes,Limnophyes_sp._BIOUG20561-E03,SHELBY,NA,NA,NA
175ca606c567b70bc7b971fef186819f,85.623,313,26799.999,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Rhizorhagium,Rhizorhagium_arenosum,SHELBY,NA,NA,NA
1d862a631742467e2ba78629b4471d91,87.302,315,27500.13,Mollusca,Bivalvia,Veneroida,Montacutidae,Kurtiella,Kurtiella_aff._bidentata_GOTO_21,SHELBY,NA,NA,NA
22355319f017fb49b8c8f7636948699a,81.935,310,25399.85,Arthropoda,Insecta,Lepidoptera,Geometridae,Dasymacaria,Dasymacaria_ansorgei,SHELBY,NA,NA,NA
227579cb2e6da6d2cdf2543284840f90,80.392,306,24599.952,Arthropoda,Insecta,Coleoptera,Endomychidae,Trycherus,Trycherus_nitidus,SHELBY,NA,NA,NA
23f74503cc573f4fef80b63f4058c666,80.696,316,25499.936,Arthropoda,Arachnida,Araneae,Selenopidae,Selenops,Selenops_debilis_group_sp._1_SCC-2010,SHELBY,NA,NA,NA
242b59dece678243412550aaa9188a85,92.332,313,28899.916,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_serenei,SHELBY,NA,NA,NA
2bff096b5fd7cf756bd8f15488b8babf,81.433,307,24999.931,Arthropoda,Arachnida,Araneae,Agelenidae,Notiocoelotes,Notiocoelotes_orbiculatus,SHELBY,NA,NA,NA
343b9179ca97b2fb57c2b090778ac9df,88.274,307,27100.118,Echinodermata,NA,NA,NA,NA,NA,SHELBY,NA,NA,NA
3680b79402ca71d019ab358d8f50338b,100,312,31200,Porifera,NA,NA,NA,NA,Porifera_HK04,SHELBY,NA,NA,NA
38d989d1f684314f5081103c30c7bc04,80.795,302,24400.09,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Sigaloeista,Sigaloeista_rubra,SHELBY,NA,NA,NA
3a22616df9ca48855b0cb3030e8645de,96.486,313,30200.118,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,Edwardsia_longicornis,SHELBY,NA,NA,NA
3a77dff1be3fd9373aabf6d30090d741,94.249,313,29499.937,Porifera,Demospongiae,Haplosclerida,Chalinidae,Cladocroce,Cladocroce_burapha,SHELBY,NA,NA,NA
418c4d2f75451a389e763ccd65fa4cdd,80.573,314,25299.922,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_websteri,SHELBY,NA,NA,NA
46531708f35e4031d8e900a5704d7076,100,311,31100,Mollusca,Bivalvia,Pectinoida,Spondylidae,Spondylus,Spondylus_HK01,SHELBY,NA,NA,NA
4abf3ab24f6774926ea372ce4cbe3a19,99.681,313,31200.153,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Euplica,Euplica_scripta,SHELBY,NA,NA,NA
4d35600ee63902d49d14ae7ed86f0af9,80.399,301,24200.099,Arthropoda,Insecta,Diptera,Sciaridae,NA,Sciaridae_sp._BOLD-2016,SHELBY,NA,NA,NA
55d0fc8a0f7e27c6f5456517075c7ef6,85.304,313,26700.152,Mollusca,Bivalvia,Veneroida,Tellinidae,Quidnipagus,Quidnipagus_palatum,SHELBY,NA,NA,NA
55e91591f2ec78844529c056bf1eeddb,86.262,313,27000.006,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,Campanularia_tulipifera,SHELBY,NA,NA,NA
580f0bd0eac9d942f6de4e9d101cfaa6,80.592,304,24499.968,Arthropoda,Insecta,Diptera,Culicidae,Haemagogus,Haemagogus_janthinomys,SHELBY,NA,NA,NA
598bc56cc171cb54c7f04bb59299c0e5,80.333,300,24099.9,Onychophora,NA,NA,Peripatopsidae,Peripatopsis,Peripatopsis_balfouri,SHELBY,NA,NA,NA
5c6adce576daed6f8635f38a98ca8aa5,80.132,302,24199.864,Arthropoda,Arachnida,Araneae,Amaurobiidae,Draconarius,Draconarius_sp._SD001,SHELBY,NA,NA,NA
5d8c54d58eabcedea70fdf1263042ba0,81.333,300,24399.9,Placozoa,NA,NA,NA,NA,Placozoan_sp._BZ10101,SHELBY,NA,NA,NA
615760091806fa0ba0b3f3ffec20e36e,83.113,302,25100.126,Arthropoda,Insecta,Diptera,NA,NA,Diptera_sp._C46.02,SHELBY,NA,NA,NA
61f1782e78a3d40ef9cc9b70b9f8ee57,80.449,312,25100.088,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Praya,Praya_dubia,SHELBY,NA,NA,NA
682d1dee5b4751938eeb9624a3b705f4,85.197,304,25899.888,Rotifera,Monogononta,Ploima,Asplanchnidae,Asplanchna,Asplanchna_sieboldi,SHELBY,NA,NA,NA
69da852842342359e57b72b4123b573e,80.333,300,24099.9,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia_tubulifera,SHELBY,NA,NA,NA
70d9f8224cde90fb4f15ea890be1fe74,89.474,304,27200.096,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,Ophryotrocha_labronica,SHELBY,NA,NA,NA
71f52b7efb10f1e256932c022d84246b,99.681,313,31200.153,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,Modiolus_nipponicus,SHELBY,NA,NA,NA
7262fbf06ee58bbe1e48f852fe3db02d,80.13,307,24599.91,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Smicridea,Smicridea_anticura,SHELBY,NA,NA,NA
727f751abd924bce5ba183979ebbc062,86.859,312,27100.008,Arthropoda,Malacostraca,Decapoda,Diogenidae,Areopaguristes,Areopaguristes_HK01,SHELBY,NA,NA,NA
747bced7c0e753afc0b9aad225337222,100,313,31300,Chordata,Mammalia,NA,Suidae,Sus,Sus_scrofa,SHELBY,NA,NA,NA
77329144a390cc6f5c7f18ad565396c9,88.065,310,27300.15,Chordata,Actinopteri,Ovalentaria,Ambassidae,Ambassis,Ambassis_buruensis,SHELBY,NA,NA,NA
